Feature,Coefficient
age,-0.39608646381102863
lh_bankssts,0.03495215951921199
lh_caudalanteriorcingulate,0.0
lh_caudalmiddlefrontal,-0.011377069408968937
lh_cuneus,0.0
lh_entorhinal,-0.030264650199957728
lh_fusiform,0.02725437564704088
lh_inferiorparietal,0.015529794384495326
lh_inferiortemporal,0.02054290692333708
lh_isthmuscingulate,-0.0
lh_lateraloccipital,-0.021410684532382287
lh_lateralorbitofrontal,0.026296500503801744
lh_lingual,-0.0
lh_medialorbitofrontal,-0.016891692462938274
lh_middletemporal,0.0
lh_parahippocampal,-0.02086061186310836
lh_paracentral,-0.027029105718925434
lh_parsopercularis,-0.005166118902531217
lh_parsorbitalis,-0.05642660488013524
lh_parstriangularis,0.004882750717765053
lh_pericalcarine,-0.04873552348427381
lh_postcentral,0.0
lh_posteriorcingulate,-0.001608923706197206
lh_precentral,0.0
lh_precuneus,-0.0
lh_rostralanteriorcingulate,0.060037496042010925
lh_rostralmiddlefrontal,-0.0030982986816819715
lh_superiorfrontal,-0.024691543507965714
lh_superiorparietal,-0.04760204735532325
lh_superiortemporal,0.0
lh_supramarginal,0.01715810644715272
lh_frontalpole,0.017319445053782447
lh_temporalpole,-0.046563838420241276
lh_transversetemporal,0.047705538736214886
lh_insula,-0.049018472752942445
rh_bankssts,0.015157184915609329
rh_caudalanteriorcingulate,0.0
rh_caudalmiddlefrontal,0.004777168629662504
rh_cuneus,0.011818103169159728
rh_entorhinal,0.005709347453896618
rh_fusiform,-0.0039002135988879566
rh_inferiorparietal,0.02331057900567786
rh_inferiortemporal,-0.0
rh_isthmuscingulate,-0.004264002018526252
rh_lateraloccipital,-0.012396767322109158
rh_lateralorbitofrontal,0.0
rh_lingual,-0.030379932859572474
rh_medialorbitofrontal,-0.03098174490853505
rh_middletemporal,0.015318356409765135
rh_parahippocampal,0.0475486548338339
rh_paracentral,0.026634950425502898
rh_parsopercularis,-0.01725598167319636
rh_parsorbitalis,-0.015250098700499568
rh_parstriangularis,-0.0
rh_pericalcarine,-0.026111529795291667
rh_postcentral,-0.003243487677443692
rh_posteriorcingulate,-0.012595019395602628
rh_precentral,0.0
rh_precuneus,0.023086093988296228
rh_rostralanteriorcingulate,0.04670759442896831
rh_rostralmiddlefrontal,0.02964749911180367
rh_superiorfrontal,0.0661422925821191
rh_superiorparietal,-0.03147652543807533
rh_superiortemporal,-0.03624676190478598
rh_supramarginal,-0.01664468409111215
rh_frontalpole,0.021207151127680218
rh_temporalpole,-0.008412483462499055
rh_transversetemporal,0.007772128671313953
rh_insula,-0.0
sex_1,-0.762699968323279
assessment_centre_11026,0.12273002548421864
assessment_centre_11027,0.12338050830276685
